,Codi_provincia,Provincia,Codi_municipi,Municipi,Estacio,Codi_Contaminant,Any,Mes,Dia,H01,V01,H02,V02,H03,V03,H04,V04,H05,V05,H06,V06,H07,V07,H08,V08,H09,V09,H10,V10,H11,V11,H12,V12,H13,V13,H14,V14,H15,V15,H16,V16,H17,V17,H18,V18,H19,V19,H20,V20,H21,V21,H22,V22,H23,V23,H24,V24,nom_cabina,codi_dtes,zqa,codi_eoi,Longitud,Latitud,ubicacio,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Clas_1,Clas_2
202,8,Barcelona,19,Barcelona,57,12,2021,1,17,6.0,V,5.0,V,5.0,V,4.0,V,4.0,V,4.0,V,4.0,V,6.0,V,8.0,V,8.0,V,8.0,V,6.0,V,6.0,V,7.0,V,7.0,V,7.0,V,14.0,V,50.0,V,71.0,V,94.0,V,83.0,V,39.0,V,27.0,V,,N,Barcelona - Palau Reial,IZ,1,8019057,2.1151,41.3875,c/ John Maynard Keynes - c/ de Jordi Girona,4,Les Corts,21,Pedralbes,Urbana,Fons
203,8,Barcelona,19,Barcelona,57,12,2021,1,18,33.0,V,16.0,V,26.0,V,49.0,V,13.0,V,14.0,V,22.0,V,70.0,V,227.0,V,360.0,V,,N,,N,24.0,V,44.0,V,44.0,V,34.0,V,35.0,V,52.0,V,111.0,V,58.0,V,67.0,V,62.0,V,60.0,V,,N,Barcelona - Palau Reial,IZ,1,8019057,2.1151,41.3875,c/ John Maynard Keynes - c/ de Jordi Girona,4,Les Corts,21,Pedralbes,Urbana,Fons
204,8,Barcelona,19,Barcelona,57,12,2021,1,19,24.0,V,14.0,V,15.0,V,13.0,V,12.0,V,19.0,V,45.0,V,123.0,V,224.0,V,243.0,V,111.0,V,29.0,V,24.0,V,48.0,V,29.0,V,19.0,V,21.0,V,24.0,V,65.0,V,63.0,V,27.0,V,11.0,V,9.0,V,10.0,V,Barcelona - Palau Reial,IZ,1,8019057,2.1151,41.3875,c/ John Maynard Keynes - c/ de Jordi Girona,4,Les Corts,21,Pedralbes,Urbana,Fons
205,8,Barcelona,19,Barcelona,57,12,2021,1,20,9.0,V,9.0,V,10.0,V,12.0,V,23.0,V,20.0,V,43.0,V,118.0,V,212.0,V,99.0,V,53.0,V,62.0,V,49.0,V,,N,,N,,N,,N,,N,31.0,V,30.0,V,35.0,V,24.0,V,25.0,V,26.0,V,Barcelona - Palau Reial,IZ,1,8019057,2.1151,41.3875,c/ John Maynard Keynes - c/ de Jordi Girona,4,Les Corts,21,Pedralbes,Urbana,Fons
206,8,Barcelona,19,Barcelona,57,12,2021,1,21,12.0,V,12.0,V,16.0,V,25.0,V,16.0,V,2.0,V,6.0,V,15.0,V,22.0,V,21.0,V,,N,,N,,N,17.0,V,16.0,V,16.0,V,28.0,V,38.0,V,27.0,V,26.0,V,38.0,V,167.0,V,165.0,V,50.0,V,Barcelona - Palau Reial,IZ,1,8019057,2.1151,41.3875,c/ John Maynard Keynes - c/ de Jordi Girona,4,Les Corts,21,Pedralbes,Urbana,Fons
207,8,Barcelona,19,Barcelona,57,12,2021,1,22,15.0,V,13.0,V,12.0,V,11.0,V,13.0,V,12.0,V,16.0,V,29.0,V,27.0,V,18.0,V,14.0,V,32.0,V,17.0,V,12.0,V,8.0,V,8.0,V,14.0,V,10.0,V,12.0,V,11.0,V,13.0,V,8.0,V,7.0,V,,N,Barcelona - Palau Reial,IZ,1,8019057,2.1151,41.3875,c/ John Maynard Keynes - c/ de Jordi Girona,4,Les Corts,21,Pedralbes,Urbana,Fons
208,8,Barcelona,19,Barcelona,57,12,2021,1,23,9.0,V,6.0,V,5.0,V,6.0,V,8.0,V,9.0,V,10.0,V,19.0,V,13.0,V,15.0,V,12.0,V,11.0,V,10.0,V,8.0,V,8.0,V,9.0,V,11.0,V,11.0,V,10.0,V,11.0,V,10.0,V,11.0,V,13.0,V,,N,Barcelona - Palau Reial,IZ,1,8019057,2.1151,41.3875,c/ John Maynard Keynes - c/ de Jordi Girona,4,Les Corts,21,Pedralbes,Urbana,Fons
209,8,Barcelona,19,Barcelona,57,12,2021,1,24,9.0,V,10.0,V,9.0,V,9.0,V,9.0,V,9.0,V,6.0,V,5.0,V,6.0,V,7.0,V,11.0,V,12.0,V,12.0,V,10.0,V,8.0,V,7.0,V,8.0,V,10.0,V,13.0,V,15.0,V,33.0,V,20.0,V,12.0,V,,N,Barcelona - Palau Reial,IZ,1,8019057,2.1151,41.3875,c/ John Maynard Keynes - c/ de Jordi Girona,4,Les Corts,21,Pedralbes,Urbana,Fons
210,8,Barcelona,19,Barcelona,57,12,2021,1,25,11.0,V,9.0,V,11.0,V,7.0,V,7.0,V,7.0,V,8.0,V,17.0,V,21.0,V,17.0,V,17.0,V,28.0,V,25.0,V,19.0,V,17.0,V,21.0,V,24.0,V,22.0,V,18.0,V,19.0,V,24.0,V,18.0,V,17.0,V,,N,Barcelona - Palau Reial,IZ,1,8019057,2.1151,41.3875,c/ John Maynard Keynes - c/ de Jordi Girona,4,Les Corts,21,Pedralbes,Urbana,Fons
211,8,Barcelona,19,Barcelona,57,12,2021,1,26,22.0,V,15.0,V,10.0,V,11.0,V,10.0,V,10.0,V,17.0,V,41.0,V,56.0,V,30.0,V,20.0,V,19.0,V,22.0,V,23.0,V,36.0,V,28.0,V,27.0,V,43.0,V,49.0,V,33.0,V,28.0,V,18.0,V,17.0,V,,N,Barcelona - Palau Reial,IZ,1,8019057,2.1151,41.3875,c/ John Maynard Keynes - c/ de Jordi Girona,4,Les Corts,21,Pedralbes,Urbana,Fons
212,8,Barcelona,19,Barcelona,57,12,2021,1,27,23.0,V,19.0,V,17.0,V,14.0,V,14.0,V,29.0,V,33.0,V,70.0,V,216.0,V,117.0,V,99.0,V,82.0,V,164.0,V,85.0,V,108.0,V,69.0,V,81.0,V,48.0,V,69.0,V,136.0,V,179.0,V,148.0,V,110.0,V,117.0,V,Barcelona - Palau Reial,IZ,1,8019057,2.1151,41.3875,c/ John Maynard Keynes - c/ de Jordi Girona,4,Les Corts,21,Pedralbes,Urbana,Fons
213,8,Barcelona,19,Barcelona,57,12,2021,1,28,63.0,V,79.0,V,59.0,V,36.0,V,15.0,V,29.0,V,14.0,V,66.0,V,25.0,V,34.0,V,22.0,V,23.0,V,43.0,V,80.0,V,59.0,V,109.0,V,89.0,V,108.0,V,144.0,V,189.0,V,142.0,V,120.0,V,126.0,V,114.0,V,Barcelona - Palau Reial,IZ,1,8019057,2.1151,41.3875,c/ John Maynard Keynes - c/ de Jordi Girona,4,Les Corts,21,Pedralbes,Urbana,Fons
214,8,Barcelona,19,Barcelona,57,12,2021,1,29,97.0,V,103.0,V,47.0,V,9.0,V,10.0,V,11.0,V,13.0,V,15.0,V,26.0,V,22.0,V,25.0,V,21.0,V,24.0,V,20.0,V,13.0,V,14.0,V,16.0,V,13.0,V,45.0,V,55.0,V,78.0,V,60.0,V,76.0,V,,N,Barcelona - Palau Reial,IZ,1,8019057,2.1151,41.3875,c/ John Maynard Keynes - c/ de Jordi Girona,4,Les Corts,21,Pedralbes,Urbana,Fons
215,8,Barcelona,19,Barcelona,57,12,2021,1,30,40.0,V,40.0,V,50.0,V,56.0,V,52.0,V,39.0,V,10.0,V,19.0,V,14.0,V,18.0,V,11.0,V,10.0,V,9.0,V,11.0,V,8.0,V,9.0,V,8.0,V,12.0,V,15.0,V,9.0,V,8.0,V,8.0,V,7.0,V,,N,Barcelona - Palau Reial,IZ,1,8019057,2.1151,41.3875,c/ John Maynard Keynes - c/ de Jordi Girona,4,Les Corts,21,Pedralbes,Urbana,Fons
216,8,Barcelona,19,Barcelona,57,12,2021,1,31,9.0,V,6.0,V,6.0,V,8.0,V,8.0,V,7.0,V,6.0,V,6.0,V,6.0,V,6.0,V,6.0,V,6.0,V,7.0,V,9.0,V,8.0,V,7.0,V,8.0,V,8.0,V,8.0,V,9.0,V,8.0,V,9.0,V,10.0,V,,N,Barcelona - Palau Reial,IZ,1,8019057,2.1151,41.3875,c/ John Maynard Keynes - c/ de Jordi Girona,4,Les Corts,21,Pedralbes,Urbana,Fons
