,Construct,Industrial,Food,RealState,Education,SocialServ,ProfessActiv,ScientifActiv,ArtistActiv,Other
144,2782,0,304749,25791,12751,20612,195099,12792,8575,25092
145,2880,0,317688,28003,13152,21341,201749,13061,8575,25890
146,2978,0,330800,30136,13542,22070,208100,13840,8575,26688
147,3076,0,344111,32348,13943,22799,214750,14181,8575,27486
148,3174,0,358174,35271,14344,23528,221400,14450,8575,28284
149,3272,0,372617,38194,14745,24257,228050,14719,8575,29082
150,3370,0,386768,41102,15082,24986,234672,15498,8575,29880
151,3468,0,401487,44025,15460,25715,241322,15839,8575,30678
152,3566,0,416957,47437,15861,26444,247972,16108,8575,31476
153,3664,0,432788,50907,16262,27173,254622,16377,8575,32274
154,3762,0,448769,54330,16663,27902,261202,17156,8575,33036
155,3860,17,465070,57882,17064,28631,267852,17497,8575,33834
156,3958,34,481825,61434,17465,29360,274502,17766,8575,34632
157,4012,70,493394,63919,17673,29992,279232,17830,8575,35036
158,4066,120,504688,66336,17881,30624,283962,18330,8575,35440
159,4120,170,516487,68821,18089,31256,288692,18417,8575,35844
160,4174,220,528432,71306,18297,31888,293422,18481,8575,36248
161,4228,234,537066,72836,18387,32291,296199,18545,8575,36451
162,4282,265,545367,74366,18477,32694,298976,19038,8575,36654
163,4336,366,554001,75896,18567,33097,301753,19102,8575,36857
164,4390,512,562635,77426,18657,33500,304530,19166,8575,37060
165,4444,512,567588,78012,18680,33659,306109,19200,8575,37122
166,4498,578,572379,78598,18703,33818,307688,19396,8575,37184
167,4552,724,577332,79184,18726,33977,309267,19430,8575,37246
168,4606,992,582285,79770,18749,34136,310846,19464,8575,37308
169,4606,992,582285,79770,18749,34136,310846,19464,8575,37308
170,4606,992,582285,79770,18749,34136,310846,19464,8575,37308
171,4606,992,582285,79770,18749,34136,310846,19464,8575,37308
172,4606,992,582285,79770,18749,34136,310846,19464,8575,37308
173,4606,992,582285,79770,18749,34136,310846,19464,8575,37308
174,4606,992,582285,79770,18749,34136,310846,19464,8575,37308
175,4606,992,582285,79770,18749,34136,310846,19464,8575,37308
176,4606,992,582285,79770,18749,34136,310846,19464,8575,37308
177,4606,992,582285,79770,18749,34136,310846,19464,8575,37308
178,4606,992,582285,79770,18749,34136,310846,19464,8575,37308
179,4606,992,582285,79770,18749,34136,310846,19464,8575,37308
180,4606,992,582285,79770,18749,34136,310846,19464,8575,37308
181,4606,992,582285,79770,18749,34136,310846,19464,8575,37308
182,4606,992,582285,79770,18749,34136,310846,19464,8575,37308
183,4606,992,582285,79770,18749,34136,310846,19464,8575,37308
184,4606,992,582285,79770,18749,34136,310846,19464,8575,37308
185,4606,992,582285,79770,18749,34136,310846,19464,8575,37308
186,4606,992,582285,79770,18749,34136,310846,19464,8575,37308
187,4606,992,582285,79770,18749,34136,310846,19464,8575,37308
188,4606,992,582285,79770,18749,34136,310846,19464,8575,37308
189,4606,992,582285,79770,18749,34136,310846,19464,8575,37308
190,4606,992,582285,79770,18749,34136,310846,19464,8575,37308
191,4606,992,582285,79770,18749,34136,310846,19464,8575,37308
192,4606,992,582285,79770,18749,34136,310846,19464,8575,37308
193,4606,992,582285,79770,18749,34136,310846,19464,8575,37308
194,4606,992,582285,79770,18749,34136,310846,19464,8575,37308
195,4606,992,582285,79770,18749,34136,310846,19464,8575,37308
196,4606,992,582285,79770,18749,34136,310846,19464,8575,37308
197,4606,992,582285,79770,18749,34136,310846,19464,8575,37308
198,4606,992,582285,79770,18749,34136,310846,19464,8575,37308
199,4606,992,582285,79770,18749,34136,310846,19464,8575,37308
